sampleID	Occipital_Delta	Temporal_Delta	Frontal_Delta_	Parietal_Delta_	Frontal_Low_Alpha	Frontal_High_Alpha	Frontal_Theta	Frontal_Beta	Parietal_Theta	Parietal_Low_Alpha	Parietal_High_Alpha	Parietal_Beta	Temporal_Theta	Temporal_Low_Alpha	Temporal_High_Alpha	Temporal_Beta	Occipital_Theta	Occipital_Low_Alpha	Occipital_High_Alpha	Occipital_Beta	All_Chans_Beta	Frontal_Central_Low_Gamma	All_Chans_Delta	All_Chans_High_Alpha	All_Chans_High_Gamma	All_Chans_Low_Alpha	All_Chans_Low_Gamma	All_Chans_Theta	Frontal_Central_Beta	Frontal_Central_Delta	Frontal_Central_High_Alpha	Frontal_Central_High_Gamma	Frontal_Central_Low_Alpha	Occipital_High_Gamma	Frontal_Central_Theta	Frontal_High_Gamma	Frontal_Low_Gamma	Left_Lat_Frontal_Beta	Left_Lat_Frontal_Delta	Left_Lat_Frontal_High_Alpha	Left_Lat_Frontal_High_Gamma	Left_Lat_Frontal_Low_Alpha	Left_Lat_Frontal_Low_Gamma	Left_Lat_Frontal_Theta	Left_Parietal_Beta	Left_Parietal_Delta	Left_Parietal_High_Alpha	Left_Parietal_High_Gamma	Left_Parietal_Low_Alpha	Left_Parietal_Low_Gamma	Left_Parietal_Theta	Left_Temporal_Beta	Left_Temporal_Delta	Left_Temporal_High_Alpha	Right_Parietal_High_Gamma	Right_Parietal_Low_Alpha	Right_Parietal_Low_Gamma	Right_Parietal_Theta	Right_Temporal_Beta	Right_Temporal_Delta	Right_Temporal_High_Alpha	Right_Temporal_High_Gamma	Right_Temporal_Low_Alpha	Right_Temporal_Low_Gamma	Right_Temporal_Theta	Temporal_High_Gamma	Temporal_Low_Gamma	Occipital_Low_Gamma	Parietal_High_Gamma	Parietal_Low_Gamma	Right_Lat_Frontal_Beta	Right_Lat_Frontal_Delta	Right_Lat_Frontal_High_Alpha	Right_Lat_Frontal_High_Gamma	Right_Lat_Frontal_Low_Alpha	Right_Lat_Frontal_Low_Gamma	Right_Parietal_Beta	Right_Parietal_Delta	Right_Parietal_High_Alpha	Right_Lat_Frontal_Theta	Left_Temporal_High_Gamma	Left_Temporal_Low_Alpha	Left_Temporal_Low_Gamma	Left_Temporal_Theta
LCC1134_52	1.79732602	1.943879387	1.870156557	1.497622431	0.808222692	0.571861248	1.039754762	1.197183679	0.907954234	0.760289341	0.581484413	1.376333783	1.271938327	1.030322972	0.79738747	1.571319156	1.149866082	1.028223079	0.799854179	1.01147498	1.728437382	0.595146126	1.791558276	0.84621704	0.932902562	0.956705311	1.317013008	1.105625762	0.938911315	1.362028989	0.384793275	0.106714639	0.656246748	0.203159182	0.856158177	0.531740426	0.88171781	1.112391509	1.947719817	0.624185118	0.422822482	0.867682721	0.788544081	1.122751524	0.886725549	1.434833884	0.388623663	-0.133680818	0.610044604	0.457351572	0.855888606	1.275480228	2.061428415	0.798623927	0.292235547	0.871704118	1.091983988	0.954440829	1.745666178	1.782200699	0.796147482	1.095744162	0.90034575	1.370109646	1.095261722	0.876516795	1.183181386	0.541167496	0.129522532	0.88154203	1.408206041	2.044535515	0.658908887	0.797972439	0.868369165	1.106033773	1.600637416	1.552469359	0.714571162	1.094431518	0.412270238	1.130228255	0.847916809	1.397169442
LCC1135_0	1.909993229	1.675973827	1.824633067	1.759865893	1.33432211	0.881389872	1.647807412	1.228617873	1.56890831	1.324874603	0.879111107	1.115371284	1.594402862	1.302453765	0.867071538	1.301207029	1.612509379	1.473987425	1.118420967	1.251544497	1.229161747	0.701923891	1.798264138	0.921644119	0.594216148	1.34164967	0.960281563	1.610252733	1.123711344	1.850666266	0.926423862	0.103006446	1.304519131	0.48718775	1.679655098	0.572809937	0.940746993	1.193825498	1.868552793	0.880549045	0.621322333	1.384777086	0.962008956	1.65628179	1.118441918	1.808623203	0.890329468	-0.091805941	1.319012665	0.582891728	1.582839774	1.110951625	1.698333588	0.859923023	0.178591628	1.330658473	0.814539762	1.554515094	1.433058291	1.652400084	0.87410429	0.832608247	1.279282555	1.189196661	1.534420148	0.668233128	1.031576852	0.929049151	0.064105617	0.713980879	1.339740111	1.744654082	0.832082064	0.761125407	1.308892613	1.078361497	1.112278785	1.704934221	0.86759526	1.604075591	0.400566691	1.324451072	0.781668825	1.647097474
LCC1136_0	1.91855362	1.409638151	1.551831151	1.450870373	0.812852767	0.28043756	1.025854559	0.608058073	0.986204138	0.956742583	0.365051475	0.581019891	0.975750927	0.903772286	0.340031046	0.654280583	1.299425585	1.166559645	0.709955466	0.91773762	0.724446076	0.040540118	1.661574551	0.438859621	0.258367463	0.942653895	0.615866793	1.089315031	0.41313218	1.451568254	0.20308977	-0.455945194	0.739055506	0.210587961	0.950029477	0.264798961	0.454288062	0.757120072	1.623878619	0.380943256	0.410124161	0.91585735	0.654708128	1.081970345	0.577338779	1.511084763	0.335994398	0.038354635	0.937302843	0.541025125	1.028622144	0.65831018	1.480609938	0.388003785	-0.086661625	0.975349321	0.346048712	0.939190181	0.650213247	1.324758493	0.286093478	0.442727576	0.824216889	0.636515657	0.897317844	0.355723526	0.57883098	0.679553368	-0.019670534	0.454388071	0.586757787	1.562852695	0.236004571	0.414746151	0.761562115	0.466226654	0.584670064	1.380942524	0.392285766	1.03542069	0.246808581	0.970986129	0.512293545	1.042162524
LCC1136_52	2.025215187	1.556019933	1.704881699	1.704748413	1.178269645	0.805764692	1.259014561	1.018968351	1.308690943	1.398467203	1.010791255	1.050833959	1.19207708	1.371379839	1.049687013	1.111487429	1.463574854	1.435247301	0.999980296	1.125756325	1.149837072	0.284176643	1.765137078	0.954291359	0.438087374	1.325948965	0.705440328	1.297087839	0.951696902	1.778666014	0.89482771	-0.30755751	1.257709006	0.236415289	1.372469255	0.23895383	0.557946861	1.113621814	1.648977977	0.742730548	0.407973025	1.129060804	0.72050241	1.209912213	1.046573989	1.696042749	1.026486581	-0.002664613	1.400985519	0.461600401	1.309409185	1.085661194	1.546993098	1.015049352	0.053554187	1.395934199	0.442075336	1.307971511	1.135863676	1.564862959	1.081765001	0.46184378	1.391417189	0.671548111	1.189360468	0.413004406	0.672912468	0.575198972	0.026353833	0.451947586	0.973199132	1.675973115	0.763603063	0.332416436	1.135594607	0.563830511	1.055052549	1.71328299	0.994507365	1.166623094	0.357968518	1.350373105	0.674272553	1.194776804
LCC1137_0	2.123841715	1.650442072	1.6632443	1.759794854	1.041514357	0.642139138	1.135616969	1.028076739	1.112345258	1.150447696	0.820704186	1.094478083	1.283928988	1.106936737	0.735008419	1.156239593	1.62678966	1.448266073	1.055293736	1.195661796	1.207778486	0.345705684	1.855111198	0.860419022	0.493311772	1.189386791	0.918759806	1.309156696	0.716803792	1.690569954	0.522562261	-0.362872639	1.007196318	0.614464711	1.072101761	0.431115058	0.848058447	1.046859913	1.671985113	0.617111422	0.570045185	1.047255877	0.855449645	1.100875081	1.170138142	1.749039694	0.84431375	0.17143091	1.172603382	0.851993082	1.151684182	1.195985848	1.709612493	0.713586006	0.340118961	1.127100683	0.826613413	1.069084801	1.112485966	1.581918994	0.755423617	0.656842682	1.044222067	0.994647422	1.260857532	0.626293036	0.976032789	0.786355317	0.263914159	0.839488616	1.194641795	1.62453645	0.754972744	0.596155521	1.067913035	1.070336823	1.002796893	1.77029009	0.795736976	1.219455462	0.593430725	1.161727308	0.956584431	1.305836377
LCC1139_52	2.072796458	1.62378939	1.691762274	1.749675033	1.422619903	0.957225887	1.41230199	1.349316725	1.529359614	1.579920724	1.066225585	1.339380544	1.425247806	1.494515683	1.033989624	1.300558163	1.768390449	1.680634673	1.14392428	1.539187354	1.394879519	0.358295892	1.775589782	1.029523838	0.627711447	1.529052736	0.946604985	1.503865475	1.056260143	1.74330036	0.965157396	-0.264487421	1.446152682	0.83435875	1.441252033	0.563117363	0.935141968	1.206495853	1.588934662	0.853696726	0.527301322	1.382364554	0.821059514	1.352263347	1.216670815	1.758714158	1.038557003	0.190441208	1.59490216	0.659535251	1.538652438	1.159817994	1.578808514	0.940266256	0.318817047	1.564403967	0.870620067	1.519863591	1.406680237	1.664545628	1.111033375	0.338100597	1.560526853	0.87113252	1.473906506	0.307902917	0.767932678	1.071190162	0.259355386	0.777777857	1.597532761	1.727122953	1.034110061	0.848771783	1.436654657	1.228741314	1.43494764	1.740443768	1.092236504	1.437682413	0.27544755	1.416640928	0.632304126	1.370441302
LCC1140_0	1.788822936	1.625417524	1.830035326	1.773503742	1.089740811	0.48575734	1.678926616	0.765570269	1.653698778	1.293596944	0.60519084	0.737986771	1.515652261	1.05658896	0.442983952	0.86888114	1.568290498	1.354888798	0.711150986	0.782034278	0.84054129	-0.005035269	1.83283237	0.578643009	-0.177435136	1.215696882	0.367093974	1.672559521	0.578293609	1.967900636	0.476496775	-0.802631367	1.116921761	-0.326341896	1.845728623	-0.221296377	0.30700581	0.924614455	1.799200209	0.564770012	-0.075424833	1.143940138	0.484651372	1.656164307	0.749341367	1.818615141	0.655206267	-0.545986794	1.355886498	0.202568887	1.704736827	0.959608912	1.698671733	0.513481675	-0.512116321	1.220853047	0.206515379	1.595853966	0.754054504	1.537249106	0.358782111	-0.18972961	0.97008689	0.349988146	1.374867064	-0.091148564	0.478846735	0.173945996	-0.528721448	0.204546616	0.723666759	1.671971797	0.400398319	-0.094643262	0.994182223	0.310095495	0.726327321	1.723157484	0.548656511	1.44445031	-0.010856858	1.128690371	0.57809179	1.621799838
LCC1140_52	1.897156485	1.461675386	1.610117114	1.622731621	1.318242823	0.778869228	1.372211598	1.239890392	1.519235938	1.558808231	0.95400274	1.028497765	1.335895851	1.376402122	0.850053168	1.182717786	1.560179731	1.659292335	1.135092605	1.142632566	1.216222261	0.523867847	1.689651736	0.925368203	0.18448571	1.468683349	0.735054833	1.454040639	0.92606785	1.596910918	0.702867172	-0.075197584	1.307134511	-0.019816405	1.377203639	0.262816535	0.835345033	1.278213647	1.590217765	0.79090012	0.306750218	1.318296826	0.8423734	1.391427603	1.04181052	1.693612384	0.972722073	-0.255632538	1.606881361	0.387646824	1.586067581	1.217576361	1.495465425	0.879547114	-0.225449044	1.504743688	0.417115133	1.440215846	1.14481519	1.425032834	0.818409328	0.236475357	1.321887503	0.726482194	1.239424467	0.211936437	0.73625098	0.491345261	-0.240278625	0.402630871	1.392869431	1.64141922	0.832890015	0.419475336	1.329021401	1.010151541	1.014763984	1.537982251	0.934440063	1.346814985	0.185927522	1.424830675	0.745804857	1.414784431
LCC1142_0	2.234639686	1.82927779	1.978020476	2.129629059	1.322027967	0.765897839	1.839381317	1.041726911	2.030410238	1.658120898	1.038396947	1.019233871	1.698021506	1.350518131	0.806425165	0.983292443	2.02647252	1.716840772	1.09417222	1.057415398	1.067367323	0.433621826	2.056079007	0.893493657	-0.005207374	1.479622961	0.58955699	1.904693414	0.934405065	2.083004574	0.760465853	-0.365639654	1.343948523	-0.100000713	1.95103458	-0.012276828	0.643436589	0.945299148	1.877875694	0.680118185	-0.018496074	1.257102086	0.588193254	1.731983981	1.009518358	2.100626438	0.900670035	-0.42400405	1.477876628	0.430257145	1.991360257	0.906991363	1.830950798	0.673864003	-0.542776879	1.785121342	0.388441255	2.066236846	1.048170213	1.827598313	0.907845233	-0.289459577	1.447080777	0.525008626	1.677791273	-0.296587683	0.474837418	0.477631996	-0.479342739	0.409852284	1.193422251	1.94766004	0.842050875	0.183893856	1.3582934	0.820276097	1.028736787	2.15681551	1.142802933	1.805956658	-0.303834738	1.226157724	0.418103912	1.717351171
LCC1143_0	1.694572135	1.430511207	1.504035074	1.46561915	1.060261472	0.425982935	1.153236381	1.174414394	1.198132723	1.247148759	0.487169809	0.775992349	1.188668853	1.147416035	0.46934117	1.050543225	1.247750949	1.258432077	0.67341726	0.916464737	1.092348157	0.421704112	1.542548974	0.528848508	0.353879887	1.139237749	0.696117182	1.182484	0.752988646	1.59131136	0.379280697	-0.245808546	1.083398855	-0.113830444	1.17903618	0.61781846	0.859635661	0.968001113	1.421017008	0.384055638	0.339583947	1.071226283	0.629642097	1.157131333	0.771472114	1.474875519	0.470445135	-0.544767162	1.142942962	0.247106457	1.170270506	1.13515231	1.412761972	0.450080426	-0.567585263	1.331126648	0.234593704	1.224314692	0.9453621	1.447563438	0.487783862	0.050717748	1.133643195	0.509976714	1.19033222	0.532774231	0.755813439	0.371227499	-0.55602637	0.240895143	1.475302854	1.482407	0.502981145	0.986321854	1.023912704	1.170612643	0.780466021	1.456161191	0.503274228	1.121618897	0.755603332	1.160765487	0.911829839	1.18699909
LCC1144_0	2.105493435	1.774982752	1.853232068	1.751027924	1.107946236	0.580433884	1.251732719	0.830967396	1.229033688	1.150694054	0.63999633	0.931633475	1.21981338	1.116204618	0.609443655	0.953031077	1.558672247	1.490576989	0.941268635	1.162095098	0.982282817	0.42336741	1.886082603	0.681233831	0.24348597	1.207658419	0.628887179	1.318690736	0.772554163	1.84710269	0.599096999	-0.338191923	1.161949596	0.275283807	1.287995951	0.082669338	0.534773138	0.793933488	1.824174469	0.534734742	0.128699374	1.066548081	0.491763793	1.206493151	0.937411169	1.798494354	0.651578407	-0.212978856	1.180039566	0.489656916	1.256286063	0.98603849	1.758252185	0.626824811	-0.170859254	1.119221025	0.510435803	1.199956024	0.917307147	1.791092634	0.591337771	0.154796339	1.105260428	0.564416036	1.234919631	0.256989515	0.601391665	0.666791939	-0.191408639	0.500170619	0.912885998	1.886145896	0.604085026	0.261288119	1.089543525	0.65552742	0.92577788	1.697729727	0.628096892	1.256845308	0.339657499	1.12687978	0.635464716	1.204162687
LCC1144_52	1.608007951	1.213231915	1.36398619	1.331377682	0.986793098	0.678142934	1.021316411	0.780352699	1.075568597	1.107173882	0.770529112	0.85759742	0.975861548	1.000976619	0.685208418	0.848412104	1.218447123	1.241790998	0.868286356	0.992829491	0.90940465	0.319249781	1.398291771	0.745089188	0.265336676	1.076550248	0.482409259	1.076403967	0.792604241	1.501968657	0.776730978	-0.183833515	1.090972106	0.209432462	1.140100815	0.013031456	0.367800577	0.725511781	1.290144313	0.645336028	0.03348199	0.927748294	0.307189331	0.919969776	0.902250696	1.404208841	0.836627399	-0.163253011	1.18171156	0.27594183	1.163289882	0.830238313	1.218983931	0.699033083	-0.276272549	1.017137434	0.223853583	0.965525149	0.86585583	1.207402693	0.67092917	0.361722708	0.994582779	0.444307524	0.963499872	0.243728085	0.385435364	0.422213091	-0.216096623	0.250678157	0.817785748	1.257399282	0.590853177	0.132371854	0.919277399	0.459830098	0.80782123	1.24382203	0.692532993	0.972439585	0.08120058	1.007277691	0.317312175	0.98788108
LCC1145_0	2.259385083	1.586959217	1.480134189	1.559101276	1.18833288	0.699410169	1.185796212	0.695140205	1.342337671	1.40549604	0.841168393	0.84733836	1.34024395	1.34710201	0.87429097	0.959220421	1.956963177	1.940776927	1.506011637	1.522791572	1.087949921	0.009168252	1.842044158	1.040721342	0.089494762	1.496040669	0.570571357	1.519455428	0.591489607	1.447423537	0.679255598	-0.624586968	1.154673478	0.070612784	1.159997198	-0.21681386	0.180337791	0.75229574	1.467083662	0.696505937	-0.057365776	1.188526062	0.208539089	1.19935874	0.796282939	1.535350636	0.798911469	-0.561353346	1.438243409	0.112645781	1.319267972	0.973445871	1.584477605	0.907870044	-0.402874493	1.370076544	0.237064772	1.364243475	0.944513187	1.589426729	0.837896396	0.154970543	1.303338668	0.481449508	1.312985957	0.148028331	0.500173102	0.73598431	-0.474924839	0.179295649	0.725198252	1.522377026	0.721430936	-0.150357167	1.219390303	0.28024092	0.893018153	1.581620118	0.879675841	1.196923593	0.140973342	1.386856282	0.518122725	1.365891695
LCC1145_52	1.613629859	1.303099313	1.295228195	1.302537804	1.245244073	0.806129324	1.043535328	0.877739622	1.121518056	1.469198919	1.013226543	0.832424859	1.088516573	1.295633378	0.878423128	0.933269123	1.396568412	1.75231159	1.284532651	1.059121732	1.050687873	0.376303843	1.370252089	0.988644188	0.559797606	1.42024742	0.634274512	1.139541187	0.805120925	1.327258424	0.866929699	0.035753371	1.318345223	0.167762158	1.097409314	0.369673317	0.483720232	0.967330005	1.319242668	0.74522684	0.568024063	1.173993842	0.629876375	1.042138732	0.857486717	1.335249755	1.059104437	0.03916934	1.52411005	0.298534861	1.150063841	0.910859805	1.314408749	0.867490005	-0.227248449	1.40632618	0.154929535	1.090963151	0.954578651	1.291487477	0.889087761	0.803608	1.297708502	0.546471119	1.065205143	0.657161039	0.520302242	0.412836201	-0.073922835	0.232640982	0.843820189	1.233050451	0.797609208	0.350849176	1.231115635	0.397020376	0.805827707	1.267159741	0.961923468	0.983622674	0.434567218	1.293548291	0.49245485	1.110640212
LCC1146_0	1.961035847	1.422115225	1.504734356	1.551932307	0.77612968	0.415451305	1.024931253	0.627586751	1.103435583	0.970101433	0.574391555	0.75135782	1.017172757	0.859747491	0.497970775	0.804414669	1.496849546	1.406607609	0.966032588	1.037550718	0.825248824	0.247430144	1.679957474	0.604647196	-0.055283802	1.003683107	0.408482607	1.184818829	0.621088936	1.524411143	0.492007757	-0.506771768	0.817397301	-0.125944428	1.071796964	-0.189870546	0.291921	0.625570187	1.492360081	0.359401637	-0.116334757	0.747986893	0.298644245	0.978875135	0.779388904	1.571355875	0.628624572	-0.468486781	1.006186599	0.281491192	1.150715622	0.802856742	1.43784492	0.517210773	-0.518075754	0.930744042	0.242713079	1.050372337	0.805967027	1.405794336	0.477838742	0.216732043	0.840313803	0.475457993	0.972315806	0.153093221	0.463541662	0.469525395	-0.492573875	0.262534804	0.635966718	1.496731369	0.38314373	-0.064896871	0.75978434	0.326055931	0.7213919	1.531599192	0.512406593	1.019102563	0.078501203	0.878348685	0.451289118	1.057827246
LCC1146_52	1.674247789	1.204650031	1.393018043	1.331953831	1.063030082	0.671494105	1.02725294	0.711466024	1.038655415	1.299269402	0.960134035	0.772497864	0.936070798	1.225544852	0.893541007	0.761432949	1.27437357	1.469274554	1.102098818	0.955959568	0.800187135	-0.005058217	1.429804043	0.866447828	-0.267517695	1.223657159	0.216265093	1.074686781	0.689593535	1.489139871	0.692576405	-0.71091583	1.103544955	-0.207487085	1.109335319	-0.363004535	0.140761866	0.770695517	1.413103741	0.735460051	-0.375121332	1.11303833	0.233507782	1.052501078	0.79564688	1.343056865	0.992985301	-0.642718695	1.324215243	0.103374453	1.058935769	0.805860436	1.26312626	0.920068968	-0.359459355	1.272802882	0.257014457	1.017381436	0.711937225	1.13705669	0.865286615	-0.304722802	1.173814272	0.091682303	0.889061789	-0.347921058	0.117889033	0.281789162	-0.478393382	0.186953456	0.667152639	1.241164854	0.569984618	-0.164711173	0.95522565	0.16076478	0.748045128	1.320559476	0.924592953	0.891822116	-0.395895601	1.271764236	0.142603959	0.978484776
LCC1147_0	2.156624378	1.796907887	1.831545008	2.080588712	1.541720515	0.815225136	1.783955999	0.995848348	2.070831588	1.861271124	1.062289619	1.114424134	1.807560919	1.643781836	0.852581042	1.086247424	1.954559457	1.755056361	1.086987173	1.172257125	1.096823361	0.196921824	1.957673186	0.925846531	-0.041764705	1.678802941	0.522321916	1.898504941	0.86783068	1.849438493	0.843472895	-0.392452321	1.527715261	-0.015158265	1.781923182	-0.108722451	0.432079609	1.116962177	1.846779778	0.818409796	0.066192479	1.555106868	0.586258659	1.806118812	1.062109987	1.971907795	0.969137929	-0.201281431	1.75312651	0.442709286	1.949038278	1.112287903	1.74135634	0.835235568	-0.231756788	1.947783827	0.453584874	2.165843351	1.058545391	1.846152795	0.869260272	-0.133718058	1.661335251	0.470150859	1.863861665	-0.086771645	0.525494991	0.600383712	-0.216251849	0.448181122	0.966035394	1.796387214	0.781571208	-0.115843062	1.541907519	0.42855309	1.161108693	2.167443642	1.138947124	1.762735929	-0.04440862	1.625488949	0.574576882	1.742858868
LCC1147_52	2.030369777	1.620055608	1.67437791	1.732805664	1.63993317	1.085676157	1.463511161	1.212427748	1.678042194	1.908206726	1.288807022	1.216827798	1.550010097	1.81286906	1.217644279	1.232321088	1.750880996	1.950330565	1.465634024	1.308443423	1.242382938	0.081035576	1.748765727	1.211960861	-0.117423177	1.787037741	0.508309432	1.587268398	1.052598814	1.621827293	1.120789317	-0.713739183	1.688872891	-0.03950725	1.423063844	-0.130669348	0.48577133	1.342822288	1.778947945	1.055659907	0.161944615	1.605022518	0.721282453	1.506086613	1.196528413	1.66954038	1.285158514	-0.524627335	1.881286247	0.360702049	1.603930798	1.248420901	1.567717114	1.228543476	-0.5976025	1.933555447	0.328234914	1.741331082	1.215601381	1.66675955	1.206464495	-0.42814361	1.80884719	0.332651997	1.59567814	-0.327539419	0.409117242	0.593120157	-0.559583951	0.344771809	1.193660656	1.599548214	1.078040205	-0.240130962	1.621278838	0.433341791	1.236220586	1.788015855	1.292425134	1.457356444	-0.245912731	1.816854027	0.47411358	1.498969357
LCC1148_0	2.145780416	1.964757972	2.013846862	2.116972202	1.550716702	1.02942573	1.863843595	1.159808212	2.01161831	1.785012142	1.215080723	1.176094217	1.83456999	1.663804307	1.139242652	1.153159743	1.843635412	1.715524105	1.207687472	1.173704195	1.158979416	0.625587611	2.051196421	1.1316184	0.05960985	1.677623418	0.69794324	1.893556968	1.081073946	2.055477919	1.041661465	-0.321106322	1.557240301	0.224968351	1.889225594	0.155190904	0.799735253	1.223571388	2.007332485	0.965970695	0.408092027	1.522218106	0.951541247	1.881630963	1.194216675	2.182718895	1.219101645	-0.340146566	1.812486386	0.575524836	2.066520053	1.176592199	2.03735658	1.103919055	-0.435872981	1.755681744	0.541522797	1.948757883	1.128390516	1.87753854	1.171908037	-0.198448952	1.656452689	0.607761374	1.674777118	-0.089652341	0.631241728	0.823457021	-0.385377615	0.558856495	1.163123487	1.974928002	1.073715904	0.097613385	1.571235108	0.759691676	1.157182481	2.039465539	1.211022224	1.817123283	-0.002723676	1.671033548	0.653517455	1.951124273
LCC1148_52	1.882730893	1.649412284	1.696263691	1.773498753	1.557587787	1.283271698	1.510320129	1.225233043	1.6151478	1.710796584	1.324982474	1.223477876	1.511738287	1.584233659	1.241940262	1.193632349	1.698164884	1.815058179	1.388184638	1.234032078	1.224754618	0.507068148	1.737851475	1.300845776	0.189276672	1.650144825	0.778561463	1.558417724	1.097308958	1.64356333	1.256417218	-0.329487869	1.497307109	0.287944687	1.457681697	0.188793689	0.857461194	1.229127265	1.722316724	1.218532728	0.406837672	1.537375221	0.96121642	1.564048976	1.180475021	1.756673928	1.302192052	-0.174861477	1.695879203	0.572299435	1.609053546	1.163958445	1.663276429	1.156831759	-0.008201665	1.725218545	0.754260252	1.621157719	1.22140776	1.635090912	1.313071819	-0.093229856	1.617791808	0.6712949	1.468993002	-0.124052883	0.652485377	0.83340893	-0.083585719	0.672740694	1.320796651	1.718464456	1.361891749	0.207776305	1.627652946	0.965979636	1.2626037	1.789696011	1.346636322	1.502632188	-0.157231767	1.547863667	0.632824178	1.550650804
LCC1149_0	1.931579555	1.70781253	1.873635463	1.833903559	1.2234359	0.760304466	1.624186429	1.555224442	1.657181982	1.293890321	0.759466983	1.360308516	1.482105931	1.255788773	0.7701357	1.438457213	1.751353695	1.398631672	0.753820711	1.325104209	1.567001709	0.536953969	1.861764426	0.787948015	0.841834102	1.294802449	1.214205064	1.646053748	1.067518053	2.002414082	0.631779262	-0.171028787	1.287860482	0.90812172	1.815325134	0.712927827	1.124671077	1.594645881	1.776028662	0.824683828	0.82586825	1.23209038	1.211225502	1.493010249	1.488736358	1.79741643	0.742701847	0.578967604	1.215161284	1.139034519	1.590816799	1.155177028	1.780142354	0.780878161	0.203305797	1.360513816	0.833774359	1.714737212	1.608466914	1.620981153	0.759120766	0.804308755	1.208541709	1.271632147	1.438726533	0.754556493	1.110434441	1.074104833	0.430548307	1.012690301	1.75379202	1.80616403	0.800264817	0.90948217	1.137229449	1.306817123	1.177153809	1.867561399	0.775608915	1.474104233	0.698358274	1.298396411	0.851245775	1.521543171
